R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:7960
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:7976
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:7983
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:7989
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:800
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8011
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8104
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8108
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8148
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8487
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8490
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8522
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8548
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8574
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8592
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8604
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8609
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8616
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8617
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8620
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8621
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8622
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8632
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:869
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8740
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8754
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8761
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:877
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8783
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8804
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8806
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:882
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8824
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8840
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8850
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8851
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8853
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8854
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8855
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8856
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8857
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8858
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8859
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:886
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8860
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8877
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:888
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8905
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8907
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8923
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8957
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8966
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8967
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8971
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8975
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8979
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:8980
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9004
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9005
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9006
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9008
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9009
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9016
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9020
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9045
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9059
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9067
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9071
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9081
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9082
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9115
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9142
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9143
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9154
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9177
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9180
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:92
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9202
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9208
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9210
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:923
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9251
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9255
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9282
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:930
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9302
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9312
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9330
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9364
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9369
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9386
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9388
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9407
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9479
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9498
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:95
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:951
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9577
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9585
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9587
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9607
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9608
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9644
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9647
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:966
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:967
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9689
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:969
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:970
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9706
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9713
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9717
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9719
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9721
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9722
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9726
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9801
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9803
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9811
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9829
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9834
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9863
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9865
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9871
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9891
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9896
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9905
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9949
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9957
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9958
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9965
R21.2_Fetal anomalies with a likely genetic cause_P	Fetal anomalies_3.0	HGNC:9967
R210.2_Inherited MMR deficiency (Lynch syndrome)_P	Inherited MMR deficiency (Lynch syndrome)_1.2	HGNC:11529
R210.2_Inherited MMR deficiency (Lynch syndrome)_P	Inherited MMR deficiency (Lynch syndrome)_1.2	HGNC:7127
R210.2_Inherited MMR deficiency (Lynch syndrome)_P	Inherited MMR deficiency (Lynch syndrome)_1.2	HGNC:7325
R210.2_Inherited MMR deficiency (Lynch syndrome)_P	Inherited MMR deficiency (Lynch syndrome)_1.2	HGNC:7329
R210.2_Inherited MMR deficiency (Lynch syndrome)_P	Inherited MMR deficiency (Lynch syndrome)_1.2	HGNC:9122
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:1076
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:11389
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:11529
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:18505
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:2001
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:583
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:6770
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:7127
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:7325
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:7329
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:7527
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:8028
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:9122
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:9175
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:9177
R211.1_Inherited polyposis and early onset colorectal cancer - germline testing_P	Inherited polyposis and early onset colorectal cancer - germline testing_2.0	HGNC:9588
R212.1_Peutz Jeghers Syndrome_G	HGNC:11389_SG_panel_1.0.0	HGNC:11389
R213.1_PTEN Hamartoma Tumor Syndrome_G	HGNC:9588_SG_panel_1.0.0	HGNC:9588
R214.1_Nevoid Basal Cell Carcinoma Syndrome or Gorlin syndrome_P	HGNC:16466_SG_panel_1.0.0	HGNC:16466
R214.1_Nevoid Basal Cell Carcinoma Syndrome or Gorlin syndrome_P	HGNC:9585_SG_panel_1.0.0	HGNC:9585
R215.1_CDH1-related cancer syndrome_G	HGNC:1748_SG_panel_1.0.0	HGNC:1748
R216.1_Li Fraumeni Syndrome_P	HGNC:11998_SG_panel_1.0.0	HGNC:11998
R216.1_Li Fraumeni Syndrome_P	HGNC:17284_SG_panel_1.0.0	HGNC:17284
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:12687
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:16783
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:1785
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:358
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:7010
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:9388
R217.1_Endocrine neoplasia_P	Endocrine neoplasia_3.0	HGNC:9967
R218.1_Multiple endocrine neoplasia type 2_G	HGNC:9967_SG_panel_1.0.0	HGNC:9967
R219.1_Retinoblastoma_G	HGNC:9884_SG_panel_1.0.0	HGNC:9884
R220.1_Wilms tumour with features suggestive of predisposition_P	HGNC:12796_SG_panel_1.0.0	HGNC:12796
R220.1_Wilms tumour with features suggestive of predisposition_P	HGNC:16384_SG_panel_1.0.0	HGNC:16384
R220.1_Wilms tumour with features suggestive of predisposition_P	HGNC:16850_SG_panel_1.0.0	HGNC:16850
R220.1_Wilms tumour with features suggestive of predisposition_P	HGNC:1786_SG_panel_1.0.0	HGNC:1786
R220.1_Wilms tumour with features suggestive of predisposition_P	HGNC:9966_SG_panel_1.0.0	HGNC:9966
R221.1_Familial tumours of the nervous system_P	HGNC:11103_SG_panel_1.0.0	HGNC:11103
R221.1_Familial tumours of the nervous system_P	HGNC:11109_SG_panel_1.0.0	HGNC:11109
R221.1_Familial tumours of the nervous system_P	HGNC:16466_SG_panel_1.0.0	HGNC:16466
R221.1_Familial tumours of the nervous system_P	HGNC:2847_SG_panel_1.0.0	HGNC:2847
R221.1_Familial tumours of the nervous system_P	HGNC:6741_SG_panel_1.0.0	HGNC:6741
R221.1_Familial tumours of the nervous system_P	HGNC:7773_SG_panel_1.0.0	HGNC:7773
R222.1_Neurofibromatosis type 1_P	HGNC:20249_SG_panel_1.0.0	HGNC:20249
R222.1_Neurofibromatosis type 1_P	HGNC:7765_SG_panel_1.0.0	HGNC:7765
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:10680
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:10681
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:10682
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:10683
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:10981
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:12687
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:26034
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:26038
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:2911
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:3700
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:6913
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:6971
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:7010
R223.1_Inherited phaeochromocytoma and paraganglioma excluding NF1_P	Inherited phaeochromocytoma and paraganglioma excluding NF1_2.0	HGNC:9967
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:10681
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:12687
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:27310
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:3700
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:7029
R224.1_Inherited renal cancer_P	Inherited renal cancer_1.2	HGNC:950
R225.1_Von Hippel Lindau syndrome_G	HGNC:12687_SG_panel_1.0.0	HGNC:12687
R226.1_Inherited parathyroid cancer_G	HGNC:16783_SG_panel_1.0.0	HGNC:16783
R228.1_Tuberous sclerosis_P	HGNC:12362_SG_panel_1.0.0	HGNC:12362
R228.1_Tuberous sclerosis_P	HGNC:12363_SG_panel_1.0.0	HGNC:12363
R228.3_Tuberous sclerosis_P	HGNC:12362_SG_panel_1.0.0	HGNC:12362
R228.3_Tuberous sclerosis_P	HGNC:12363_SG_panel_1.0.0	HGNC:12363
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:1058
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:1100
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:1101
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:11992
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:20473
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:20748
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:23845
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:25009
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:25568
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:26144
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3436
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3582
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3583
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3584
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3585
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3586
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3587
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:3588
R229.1_Confirmed Fanconi anaemia or Bloom syndrome - mutation testing_P	Confirmed Fanconi anaemia or Bloom syndrome_2.0	HGNC:9817
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:2584
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:27310
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:28887
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:7127
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:7325
R230.1_Multiple monogenic benign skin tumours_P	Multiple monogenic benign skin tumours_2.0	HGNC:8804
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:16235
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2024
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2073
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2074
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2076
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2077
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2079
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:21957
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2529
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:2531
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:28486
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:30213
R231.2_Neuronal ceroid lipofuscinosis_P	Neuronal ceroid lipofuscinosis_2.0	HGNC:9325
R232.1_Haemophagocytic syndrome with absent perforin expression_G	HGNC:9360_SG_panel_1.0.0	HGNC:9360
R233.1_Agammaglobulinaemia with absent BTK expression_G	HGNC:1133_SG_panel_1.0.0	HGNC:1133
R234.1_Severe combined immunodeficiency with PNP deficiency_G	HGNC:7892_SG_panel_1.0.0	HGNC:7892
R235.1_SCID with features of gamma chain deficiency_G	HGNC:6010_SG_panel_1.0.0	HGNC:6010
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:10023
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:1097
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:1100
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:1101
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11102
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11187
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11188
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11190
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11194
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11389
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11730
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11752
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:11824
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:12362
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:12363
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:12442
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:12450
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:12632
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:1348
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:14988
R236.1_Pigmentary skin disorders_P	Pigmentary skin disorders_3.0	HGNC:1541
